division_exposure	Hesse	#90A1F7
division_exposure	Niedersachsen	#92A3F9
division_exposure	Saxony	#94A5FB
division_exposure	Schleswig-Holstein	#96A7FD
division_exposure	Germany	#99AAFF
division_exposure	Bucharest	#2952A3
division_exposure	Chelyabinsk	#6186D1
division_exposure	Sverdlovsk	#99BBFF
division_exposure	Portugal	#2966A3
division_exposure	Canary Islands	#306CA8
division_exposure	Murcia	#3772AE
division_exposure	Catalunya	#3E79B4
division_exposure	Basque Country	#457FBA
division_exposure	Asturias	#4C85BF
division_exposure	Madrid	#538CC5
division_exposure	Athens	#5A92CB
division_exposure	Campania	#6199D1
division_exposure	Lazio	#689FD6
division_exposure	Abruzzo	#6FA5DC
division_exposure	Tuscany	#76ACE2
division_exposure	Emilia-Romagna	#7DB2E8
division_exposure	Italy	#84B8ED
division_exposure	Veneto	#8BBFF3
division_exposure	Lombardy	#92C5F9
division_exposure	Zagreb	#99CCFF
division_exposure	Egypt	#99D161
division_exposure	Ghana	#BED161
division_exposure	Puebla	#A38F29
division_exposure	Veracruz	#AD9935
division_exposure	Mexico City	#B7A441
division_exposure	Quintana Roo	#C1AE4E
division_exposure	Jalisco	#CBB95A
division_exposure	Nuevo Leon	#D6C367
division_exposure	Chihuahua	#E0CE73
division_exposure	Panama Center	#EAD880
division_exposure	Heredia	#F4E38C
division_exposure	Alajuela	#FFEE99
division_exposure	Brazil	#A37A29
division_exposure	Sergipe	#A57C2C
division_exposure	Tocantins	#A77F2F
division_exposure	Rondonia	#AA8232
division_exposure	Mato Grosso	#AC8435
division_exposure	Bahia	#AF8738
division_exposure	Distrito Federal	#B18A3B
division_exposure	Minas Gerais	#B48C3E
division_exposure	Espirito Santo	#B68F41
division_exposure	Mato Grosso do Sul	#B99244
division_exposure	Rio de Janeiro	#BB9447
division_exposure	Santa Catarina	#BE974A
division_exposure	Rio Grande do Sul	#C09A4D
division_exposure	Amazonas BR	#C39C50
division_exposure	Para	#C59F53
division_exposure	Rio Grande do Norte	#C8A256
division_exposure	Paraiba	#CAA459
division_exposure	Piaui	#CDA75C
division_exposure	Pernambuco	#CFAA5F
division_exposure	Alagoas	#D2AC62
division_exposure	Amapa	#D4AF65
division_exposure	Roraima	#D7B268
division_exposure	Paraguay	#D9B46B
division_exposure	Valparaiso	#DCB76E
division_exposure	Region Metropolitana de Santiago	#DEBA71
division_exposure	Maule	#E1BC74
division_exposure	Los Lagos	#E3BF77
division_exposure	Artigas	#E6C27A
division_exposure	Rivera	#E8C47D
division_exposure	Santa Fe	#EBC780
division_exposure	Buenos Aires	#EDCA83
division_exposure	Argentina	#F0CC86
division_exposure	Lima	#F2CF89
division_exposure	Loreto	#F5D28C
division_exposure	Huanuco	#F7D48F
division_exposure	Quindio	#FAD792
division_exposure	Bogota	#FCDA95
division_exposure	Suriname	#FFDD99
division_exposure	Aruba	#D19961
division_exposure	Virgin Islands	#A32929
division_exposure	Puerto Rico	#A42B2B
division_exposure	Hawaii	#A62D2D
division_exposure	Florida	#A83030
division_exposure	Texas	#AA3232
division_exposure	Georgia	#AC3434
division_exposure	Mississippi	#AE3737
division_exposure	Alabama	#B03939
division_exposure	South Carolina	#B23C3C
division_exposure	Arizona	#B43E3E
division_exposure	New Mexico	#B64040
division_exposure	Oklahoma	#B84343
division_exposure	North Carolina	#BA4545
division_exposure	Tennessee	#BC4747
division_exposure	California	#BE4A4A
division_exposure	Virginia	#C04C4C
division_exposure	Kentucky	#C24F4F
division_exposure	West Virginia	#C45151
division_exposure	Colorado	#C65353
division_exposure	Missouri	#C85656
division_exposure	Washington	#CA5858
division_exposure	Washington DC	#CC5B5B
division_exposure	Utah	#CE5D5D
division_exposure	Nevada	#D05F5F
division_exposure	Maryland	#D16262
division_exposure	Indiana	#D36464
division_exposure	New Jersey	#D56666
division_exposure	Illinois	#D76969
division_exposure	Ohio	#D96B6B
division_exposure	New York	#19AE77
division_exposure	Pennsylvania	#DD7070
division_exposure	Connecticut	#8FEECB
division_exposure	Nebraska	#E17575
division_exposure	Rhode Island	#E37777
division_exposure	Massachusetts	#E57A7A
division_exposure	New Hampshire	#E77C7C
division_exposure	Michigan	#E97E7E
division_exposure	Oregon	#EB8181
division_exposure	Wisconsin	#ED8383
division_exposure	Vermont	#EF8585
division_exposure	Maine	#F18888
division_exposure	Minnesota	#F38A8A
division_exposure	Alaska	#F58D8D
division_exposure	Nova Scotia	#F78F8F
division_exposure	New Brunswick	#F99191
division_exposure	Ontario	#FB9494
division_exposure	Quebec	#FD9696
division_exposure	British Columbia	#FF9999

location	Sydney	#D161BE
location	Sidoarjo	#AB61D1
location	Santa Barbara de Goias	#6161D1
location	Vienna	#293DA3
location	Basel	#2A3EA4
location	Montpellier	#2C3FA5
location	Anglet	#2D41A6
location	Casteljaloux	#2F42A8
location	Puilboreau	#3044A9
location	Mehun sur Yevre	#3245AA
location	Tours	#3347AB
location	La Roche-sur-Yon	#3548AD
location	Saint Herblain	#364AAE
location	Saumur	#384BAF
location	Angers	#394DB0
location	Vannes	#3B4EB2
location	Essonne	#3C50B3
location	Paris	#3E51B4
location	Neuilly sur Seine	#4053B5
location	Levallois-Perret	#4154B7
location	Saint Ouen l'Aumone	#4356B8
location	Pontoise	#4457B9
location	Cayenne GF	#4659BA
location	Bethune	#475ABC
location	Lille FR	#495CBD
location	Walcourt	#4A5DBE
location	Gilly	#4C5FBF
location	Courcelles	#4D60C1
location	Gosselies	#4F62C2
location	Fleurus	#5063C3
location	Brakel	#5265C5
location	Watermael-Boitsfort	#5366C6
location	Uccle	#5568C7
location	Forest	#5769C8
location	Auderghem	#586BCA
location	Saint-Gilles BE	#5A6CCB
location	Ixelles	#5B6ECC
location	Etterbeek	#5D6FCD
location	Woluwe-Saint-Pierre	#5E71CF
location	Anderlecht	#6072D0
location	Woluwe-Saint-Lambert	#6174D1
location	Bruxelles	#6375D2
location	Saint-Josse-ten-Noode	#6477D4
location	Schaerbeek	#6678D5
location	Evere	#677AD6
location	Jette	#697BD7
location	Laken	#6A7DD9
location	Vossem	#6C7EDA
location	Bunsbeek	#6E80DB
location	Aarschot	#6F81DC
location	Ledegem	#7183DE
location	Lebbeke	#7284DF
location	Putte	#7486E0
location	Sint-Katelijne-Waver	#7587E2
location	Koningshooikt	#7789E3
location	Gingelom	#788AE4
location	Herk-de-Stad	#7A8CE5
location	Heusden-Zolder	#7B8DE7
location	Herselt	#7D8FE8
location	Eindhout	#7E90E9
location	Meerhout	#8092EA
location	Oevel	#8193EC
location	Geel	#8395ED
location	Mol	#8596EE
location	Meer	#8698EF
location	Boom	#8899F1
location	Niel	#899BF2
location	Aartselaar	#8B9CF3
location	Borsbeek	#8C9EF4
location	Berchem	#8E9FF6
location	Ranst	#8FA1F7
location	Burcht	#91A2F8
location	Deurne	#92A4F9
location	Borgerhout	#94A5FB
location	Wijnegem	#95A7FC
location	Merksem	#97A8FD
location	's-Gravenwezel	#99AAFF
location	Ozyorsk	#2952A3
location	Verkhnyaya Pyshma	#99BBFF
location	Manaus	#B78F41
location	Santa Brigida	#306CA9
location	Las Palmas de Gran Canaria	#3773AF
location	Santa Maria de Guia de Gran Canaria	#3F7AB5
location	Badalona	#4681BB
location	Montornes del Valles	#4E88C1
location	Figueres	#558EC7
location	Donostia-San Sebastian	#5D95CD
location	Madrid	#649CD4
location	Naples	#6CA3DA
location	Rome	#73AAE0
location	Padova	#7BB0E6
location	Venezia	#82B7EC
location	Vicenza	#8ABEF2
location	Varese	#91C5F8
location	Zagreb	#99CCFF
location	Puerto Vallarta	#A38F29
location	Zapopan	#BAA645
location	Victoriano Lorenzo	#D1BE61
location	Flores	#E8D67D
location	Alajuela	#FFEE99
location	La Plata	#A37A29
location	Marseille	#A37A29
location	Cluses	#A37A29
location	Barra Dos Coqueiros	#A47B2A
location	Aracaju	#A47B2A
location	Palmas	#A47C2B
location	Gurupi	#A57C2B
location	Formoso do Araguaia	#A57C2C
location	Sandolandia	#A67D2C
location	Araguatins	#A67D2D
location	Araguaina	#A67E2D
location	Presidente Kennedy	#A77E2E
location	Guarai	#A77F2E
location	Sao Miguel do Guapore	#A87F2F
location	Porto Velho	#A87F2F
location	Cuiaba	#A88030
location	Salvador	#A98030
location	Marau	#A98131
location	Itacare	#A98131
location	Itapitanga	#AA8131
location	Itajuipe	#AA8232
location	Ilheus	#AB8232
location	Itabuna	#AB8333
location	Floresta Azul	#AB8333
location	Buerarema	#AC8434
location	Cordeiros	#AC8434
location	Jussari	#AD8435
location	Camacan	#AD8535
location	Pau Brasil	#AD8536
location	Planaltina	#AE8636
location	Brasilia	#AE8637
location	Montes Claros	#AF8637
location	Aracuai	#AF8738
location	Paracatu	#AF8738
location	Coromandel	#B08839
location	Governador Valadares	#B08839
location	Monte Alegre de Minas	#B0893A
location	Confins	#B1893A
location	Esmeraldas BR	#B1893A
location	Bom Despacho	#B28A3B
location	Uberaba	#B28A3B
location	Sabara	#B28B3C
location	Belo Horizonte	#B38B3C
location	Betim	#B38B3D
location	Divinopolis	#B48C3D
location	Ouro Branco	#B48C3E
location	Guape	#B48D3E
location	Muriae	#B58D3F
location	Desterro do Melo	#B58E3F
location	Alfenas	#B68E40
location	Alem do Paraiba	#B68E40
location	Ibitiura de Minas	#B68F41
location	Rochedo	#B79042
location	Vila Pavao	#B79042
location	Vila Valerio	#B89042
location	Sao Gabriel Da Palha	#B89143
location	Governador Lindenberg	#B99143
